borrower_id,age,employment_status,monthly_income,credit_score,loan_amount,interest_rate,loan_tenure_months,days_past_due,number_of_missed_payments,contact_response_rate,prior_collection_attempts,preferred_contact_channel,region,customer_tenure,emi_amount,last_payment_amount,outstanding_balance,repayment_status,recovered
BRW-01105,51,Self-Employed,38116.85,315,293070.84,14.83,36,5,7,0.69,8,Email,East,31,10135.02,10068.77,68575.86,Late,0
BRW-01106,29,Self-Employed,29736.23,576,155783.69,22.68,60,49,8,0.38,6,Email,West,7,4363.02,1639.17,139843.19,Late,0
BRW-01107,49,Employed,57902.74,632,275466.32,20.62,60,28,7,0.36,2,WhatsApp,South,9,7393.53,5269.82,119979.39,Late,1
BRW-01108,34,Retired,57153.9,782,477166.95,14.58,48,2,10,0.24,4,WhatsApp,South,71,13178.55,1192.74,194281.42,Late,0
BRW-01109,60,Employed,27668.22,587,162767.69,8.63,12,72,10,0.58,9,Email,South,92,14206.36,12239.13,89747.3,Late,0
BRW-01110,61,Employed,55876.22,413,161619.25,21.83,6,78,8,0.14,8,SMS,South,98,28677.37,15853.02,46023.44,Late,0
BRW-01111,42,Self-Employed,67902.19,337,246556.27,20.12,24,107,7,0.15,10,WhatsApp,North,53,12563.14,6382.31,227525.18,Defaulted,1
BRW-01112,31,Self-Employed,73538.37,753,262505.0,20.55,12,39,9,0.48,8,WhatsApp,East,116,24386.17,27356.5,136791.39,Late,1
BRW-01113,43,Employed,87978.18,465,10669.3,19.79,36,203,12,0.46,2,SMS,Central,16,395.37,233.18,4848.56,Defaulted,1
BRW-01114,21,Employed,31470.11,504,311778.81,12.05,60,145,0,0.56,4,SMS,East,74,6943.23,139.56,79151.59,Defaulted,1
BRW-01115,57,Unemployed,87363.31,544,498705.1,21.67,36,47,6,0.3,0,WhatsApp,North,24,18960.74,21838.7,410141.71,Late,0
BRW-01116,41,Employed,39686.9,632,153083.94,7.54,48,35,8,0.13,6,SMS,West,74,3704.26,54.29,146585.83,Late,0
BRW-01117,46,Unemployed,36113.02,695,319096.92,11.42,36,0,0,0.2,1,SMS,Central,46,10510.41,6758.65,281645.58,Current,1
BRW-01118,56,Self-Employed,49906.09,806,12264.61,8.27,48,74,9,0.08,9,Phone,Central,29,300.97,228.83,3009.09,Late,0
BRW-01119,43,Employed,36269.08,420,306120.04,9.32,6,49,0,0.47,9,Phone,Central,89,52415.84,56262.17,237688.11,Late,1
BRW-01120,21,Employed,50985.66,558,229063.47,16.28,60,164,9,0.25,5,Phone,North,105,5604.51,4567.98,64996.18,Defaulted,1
BRW-01121,60,Employed,25198.84,709,269843.65,8.11,36,53,12,0.36,9,Phone,South,30,8469.62,8243.98,36415.66,Late,0
BRW-01122,35,Unemployed,41418.71,609,276513.43,10.49,48,278,1,0.43,5,SMS,South,51,7078.34,6539.73,148217.99,Defaulted,1
BRW-01123,41,Self-Employed,64283.73,367,96706.95,11.34,36,114,12,0.34,6,SMS,South,83,3181.66,815.27,68018.11,Defaulted,1
BRW-01124,29,Employed,44144.08,413,387284.38,18.31,48,181,4,0.12,2,WhatsApp,East,117,11439.31,9615.45,82049.61,Defaulted,0
BRW-01125,29,Self-Employed,47123.94,519,282180.11,15.24,60,23,12,0.2,7,Phone,South,31,6748.65,5163.38,181996.88,Late,0
BRW-01126,30,Retired,52128.88,519,142395.29,15.06,60,9,11,0.05,4,SMS,Central,30,3392.06,993.08,122357.56,Late,0
BRW-01127,46,Employed,62559.92,772,469316.96,20.18,12,95,7,0.06,9,WhatsApp,South,34,43515.39,6701.25,135214.63,Defaulted,1
BRW-01128,61,Retired,20171.63,685,16259.12,15.04,48,92,12,0.24,3,WhatsApp,Central,92,452.83,408.44,7885.84,Defaulted,1
BRW-01129,55,Employed,53767.86,597,365709.23,13.25,24,14,7,0.32,10,SMS,Central,116,17429.46,20311.45,200745.35,Late,1
BRW-01130,45,Employed,40977.91,552,196805.24,23.38,6,86,9,0.54,8,Email,East,19,35073.58,31079.93,166908.67,Late,1
BRW-01131,46,Employed,47499.57,704,266046.97,7.64,12,52,3,0.31,8,Email,South,75,23098.75,20773.63,211304.87,Late,1
BRW-01132,31,Employed,60899.25,791,152839.78,12.54,6,6,6,0.37,1,Phone,West,28,26413.05,5283.81,121109.46,Late,1
BRW-01133,58,Employed,27087.2,656,167413.57,17.55,12,41,6,0.07,0,SMS,South,6,15312.64,4539.68,119053.57,Late,1
BRW-01134,22,Employed,29810.33,727,17431.45,20.42,36,158,8,0.44,2,Email,West,17,651.55,457.98,11435.21,Defaulted,1
BRW-01135,27,Retired,15968.55,514,367624.09,20.97,48,42,8,0.23,9,SMS,East,101,11377.8,429.14,205133.79,Late,0
BRW-01136,38,Unemployed,36762.62,679,358291.22,8.26,36,92,2,0.32,7,Email,North,91,11270.57,9033.45,155017.13,Defaulted,1
BRW-01137,47,Self-Employed,64956.49,513,330635.52,19.2,6,1,12,0.48,3,Phone,East,107,58232.67,10119.3,185785.7,Late,0
BRW-01138,54,Employed,43191.19,397,440195.83,19.38,60,77,10,0.3,4,SMS,East,36,11511.16,5710.41,382243.07,Late,0
BRW-01139,47,Employed,24898.13,827,451621.11,11.03,6,173,7,0.23,4,SMS,West,1,77710.15,29858.24,277082.96,Defaulted,1
BRW-01140,37,Employed,37714.82,827,282657.72,9.36,12,41,4,0.39,10,Email,East,16,24766.05,3163.78,278995.97,Late,1
BRW-01141,63,Self-Employed,22682.07,834,345563.51,19.87,6,24,4,0.39,1,Phone,Central,68,60977.4,42350.38,78885.19,Late,1
BRW-01142,64,Retired,28122.21,848,15389.22,11.62,48,62,7,0.12,0,WhatsApp,East,47,402.39,174.43,7649.05,Late,1
BRW-01143,44,Employed,50832.28,627,424708.1,7.53,6,147,5,0.28,7,Email,East,23,72347.4,3818.64,119025.48,Defaulted,1
BRW-01144,45,Employed,27391.9,464,410042.58,11.19,36,11,9,0.28,9,WhatsApp,West,96,13461.19,7178.91,175740.12,Late,0
BRW-01145,27,Self-Employed,61689.51,415,19921.82,8.01,60,30,9,0.42,4,Phone,East,67,404.04,286.19,16152.37,Late,1
BRW-01146,26,Employed,43933.2,449,275984.36,11.61,48,10,0,0.25,1,WhatsApp,East,62,7214.99,1129.13,232460.8,Late,1
BRW-01147,44,Employed,46283.92,817,454261.23,13.03,6,41,3,0.19,6,Phone,South,108,78613.4,55186.03,58394.01,Late,1
BRW-01148,53,Self-Employed,40824.41,331,98880.11,11.98,24,46,8,0.25,1,Phone,Central,85,4653.71,1686.64,94730.37,Late,0
BRW-01149,49,Self-Employed,56592.72,592,182796.01,22.68,24,170,4,0.13,5,WhatsApp,Central,88,9544.62,2973.89,161716.85,Defaulted,0
BRW-01150,63,Employed,56747.4,476,172216.3,11.34,60,31,3,0.04,8,WhatsApp,Central,15,3773.67,3602.27,157487.12,Late,0
BRW-01151,42,Employed,50025.82,360,184410.83,15.21,36,50,10,0.3,3,SMS,East,75,6411.64,3598.79,80975.06,Late,0
BRW-01152,46,Retired,53471.84,715,30524.15,23.3,12,128,12,0.23,4,WhatsApp,Central,67,2876.02,1304.3,16704.76,Defaulted,0
BRW-01153,48,Employed,41818.65,682,146718.67,22.01,12,23,9,0.28,0,Email,South,83,13732.75,13398.04,36922.2,Late,1
BRW-01154,41,Employed,53133.05,306,154479.59,12.6,60,66,0,0.34,0,SMS,North,43,3483.33,3805.24,70620.22,Late,1
BRW-01155,27,Employed,39931.83,384,434277.3,12.89,6,84,8,0.33,8,WhatsApp,North,8,75124.95,28404.77,92731.9,Late,1
BRW-01156,37,Employed,45033.47,697,182536.84,17.29,48,24,7,0.47,4,SMS,South,115,5294.54,320.2,160077.01,Late,1
BRW-01157,40,Employed,40880.34,692,229136.2,22.64,60,10,2,0.25,10,SMS,North,98,6412.15,4160.59,142755.7,Late,1
BRW-01158,61,Unemployed,38141.72,346,196561.65,7.66,12,41,8,0.52,2,Phone,North,98,17067.7,14647.23,43712.09,Late,1
BRW-01159,40,Employed,34663.32,640,69129.99,13.99,24,26,0,0.4,1,Phone,West,44,3318.8,2340.91,61605.81,Late,1
BRW-01160,42,Employed,52015.35,797,495274.81,21.52,12,18,3,0.22,9,Phone,East,104,46240.6,38179.33,85351.48,Late,0
BRW-01161,48,Self-Employed,64659.09,777,414654.34,14.27,24,212,4,0.36,6,Phone,West,102,19961.68,15491.64,387391.89,Defaulted,1
BRW-01162,60,Self-Employed,62566.53,725,275050.95,19.38,12,41,3,0.17,3,Phone,West,26,25397.66,29136.04,53682.9,Late,1
BRW-01163,27,Unemployed,26151.52,725,243418.6,18.92,36,115,3,0.37,2,Phone,South,67,8912.91,9261.42,181633.74,Defaulted,1
BRW-01164,21,Unemployed,64338.05,814,328134.82,10.89,60,13,8,0.2,1,SMS,North,32,7116.46,1125.91,223386.38,Late,1
BRW-01165,52,Employed,40227.62,428,169951.26,14.92,48,166,4,0.35,10,Phone,South,64,4722.98,2565.17,136714.12,Defaulted,0
BRW-01166,33,Unemployed,54011.0,548,34638.61,16.84,60,94,0,0.47,10,Email,Central,43,857.88,468.16,21070.42,Defaulted,1
BRW-01167,50,Employed,31406.77,430,208115.24,19.31,6,98,6,0.38,10,WhatsApp,West,112,36665.39,20077.98,86353.13,Defaulted,1
BRW-01168,43,Retired,47129.7,622,492149.01,21.07,24,29,5,0.33,9,WhatsApp,North,107,25306.32,28263.23,170756.42,Late,0
BRW-01169,39,Employed,49705.85,842,99349.93,20.04,12,39,8,0.4,9,Phone,East,74,9205.13,3614.22,94474.19,Late,1
BRW-01170,52,Retired,22730.93,365,268575.59,7.97,6,53,3,0.34,3,SMS,West,74,45808.88,33766.99,133520.53,Late,1
BRW-01171,50,Unemployed,54124.01,400,14175.48,18.57,24,93,9,0.59,8,Email,North,62,711.61,765.39,12162.2,Defaulted,1
BRW-01172,49,Employed,65189.03,330,69795.44,15.71,60,112,5,0.38,9,SMS,Central,113,1686.55,102.28,52398.94,Defaulted,0
BRW-01173,65,Self-Employed,42380.28,490,297723.93,16.97,24,4,9,0.42,6,SMS,South,11,14715.85,15514.4,205584.76,Late,1
BRW-01174,49,Retired,65402.52,714,155732.83,13.65,36,139,6,0.29,0,Email,North,118,5296.14,4861.6,151613.44,Defaulted,0
BRW-01175,50,Unemployed,42154.6,799,453785.4,19.28,12,164,3,0.18,2,Phone,North,78,41879.97,10446.83,276312.03,Defaulted,1
BRW-01176,36,Employed,57743.77,345,209023.19,18.62,60,53,11,0.27,4,WhatsApp,West,95,5378.57,2100.94,158798.2,Late,1
BRW-01177,60,Self-Employed,11721.45,388,111936.46,17.06,6,12,8,0.09,6,WhatsApp,North,9,19595.29,7303.24,96791.76,Late,0
BRW-01178,39,Employed,81281.67,674,277339.97,21.72,12,101,12,0.41,4,WhatsApp,Central,48,25920.1,6883.54,39210.27,Defaulted,1
BRW-01179,38,Employed,67431.87,545,399537.08,9.18,60,47,0,0.49,8,SMS,East,6,8328.68,6381.65,398209.48,Late,1
BRW-01180,21,Employed,40730.62,556,19515.65,12.47,12,101,0,0.67,6,SMS,Central,113,1738.24,2050.07,6556.42,Defaulted,1
BRW-01181,34,Employed,15418.66,651,257704.86,15.67,48,100,2,0.39,0,WhatsApp,North,54,7259.95,1451.51,188708.28,Defaulted,1
BRW-01182,22,Unemployed,49320.43,404,388979.01,23.32,24,5,8,0.35,5,Email,East,62,20433.97,5693.45,372740.93,Late,0
BRW-01183,48,Employed,23341.12,636,60758.44,8.69,24,55,4,0.36,1,Phone,Central,54,2767.1,964.19,47806.15,Late,0
BRW-01184,50,Unemployed,51672.8,825,452371.27,13.06,48,39,0,0.43,5,Email,East,99,12149.46,13669.18,138722.17,Late,1
BRW-01185,58,Employed,51173.49,600,139613.53,22.78,48,172,11,0.47,2,Email,West,98,4458.01,3347.9,59486.88,Defaulted,0
BRW-01186,24,Employed,30878.95,376,93595.77,22.32,12,21,4,0.14,1,SMS,North,107,8774.46,2239.26,44248.44,Late,0
BRW-01187,21,Employed,61814.51,810,298735.48,21.78,24,13,5,0.21,2,Phone,East,56,15465.41,14920.82,187520.07,Late,0
BRW-01188,28,Employed,57083.62,529,95765.26,12.59,6,135,3,0.1,10,WhatsApp,South,82,16552.07,18330.54,61543.83,Defaulted,0
BRW-01189,49,Employed,59637.35,331,343053.74,21.47,36,9,6,0.14,9,SMS,West,87,13007.5,6297.33,277568.44,Late,0
BRW-01190,59,Employed,45132.87,357,250150.02,15.84,60,69,10,0.29,3,Phone,North,30,6061.92,1257.12,218557.55,Late,0
BRW-01191,23,Self-Employed,23767.14,403,63878.42,17.73,48,21,2,0.45,0,WhatsApp,West,3,1867.43,694.5,11535.42,Late,1
BRW-01192,52,Employed,59668.08,611,457120.17,11.44,6,50,4,0.5,3,Email,South,61,78748.89,20517.05,158090.89,Late,0
BRW-01193,30,Employed,40944.43,366,339870.65,19.16,6,57,5,0.07,5,Phone,North,15,59852.41,14467.07,139107.69,Late,0
BRW-01194,30,Employed,24153.3,673,277536.58,12.91,12,32,6,0.16,4,SMS,West,101,24777.09,5077.98,31091.92,Late,1
BRW-01195,39,Unemployed,65280.59,534,193426.9,13.17,48,215,9,0.38,4,Phone,West,107,5205.49,5472.31,92037.57,Defaulted,0
BRW-01196,54,Retired,76491.11,411,76081.35,18.01,6,8,1,0.19,8,Phone,East,3,13354.57,1376.4,32176.23,Late,1
BRW-01197,53,Employed,44381.28,688,356684.0,11.46,36,29,4,0.11,8,SMS,East,15,11755.23,5830.82,204326.84,Late,0
BRW-01198,43,Employed,77386.82,707,408691.35,11.2,6,33,12,0.22,8,SMS,West,67,70357.55,1244.07,77718.11,Late,1
BRW-01199,48,Employed,46369.72,353,71651.24,13.59,36,59,6,0.1,6,SMS,East,29,2434.63,857.17,33861.91,Late,1
BRW-01200,52,Retired,39293.16,538,252338.14,20.34,36,31,6,0.11,9,Email,North,31,9421.56,7992.52,160909.56,Late,0
BRW-01201,27,Employed,35543.12,594,247574.63,11.21,36,6,11,0.2,8,WhatsApp,East,71,8129.92,1978.85,203861.3,Late,0
BRW-01202,49,Employed,69556.24,411,181456.74,20.49,48,174,2,0.25,7,SMS,North,71,5569.28,6674.65,143315.84,Defaulted,0
BRW-01203,28,Employed,33297.84,387,396777.53,18.98,36,32,7,0.3,7,Email,North,55,14540.27,842.74,184251.94,Late,0
BRW-01204,21,Employed,56029.04,775,58769.59,18.7,48,25,12,0.09,4,Phone,North,75,1747.93,286.28,26480.36,Late,0
BRW-01205,23,Employed,36612.54,603,110459.42,15.33,6,35,0,0.32,8,Phone,North,112,19241.76,18169.17,14771.17,Late,0
BRW-01206,44,Unemployed,38095.4,604,10785.36,19.81,36,14,3,0.16,7,SMS,West,92,399.78,468.22,1880.75,Late,1
BRW-01207,43,Employed,60453.75,589,192762.84,7.72,24,6,2,0.21,6,Email,Central,100,8693.55,9952.51,170627.07,Late,1
BRW-01208,28,Self-Employed,39299.45,507,152677.3,12.54,6,9,3,0.1,7,Email,Central,43,26384.97,25273.73,126002.67,Late,0
BRW-01209,57,Employed,38928.07,669,434827.05,18.71,60,10,10,0.69,8,Email,North,110,11210.38,13089.06,51735.06,Late,1
BRW-01210,23,Employed,61992.07,519,375447.02,23.79,24,13,8,0.71,6,SMS,Central,104,19810.97,19988.34,335803.83,Late,0
BRW-01211,53,Retired,68960.96,530,51391.38,7.54,24,32,10,0.14,8,SMS,North,25,2313.53,161.09,33532.43,Late,0
BRW-01212,48,Employed,54670.35,648,373068.4,15.91,12,58,11,0.3,7,Email,Central,81,33832.93,34332.34,306560.45,Late,0
BRW-01213,28,Unemployed,35178.45,554,340946.11,22.74,48,59,7,0.23,1,Phone,South,55,10879.31,6315.83,188295.69,Late,1
BRW-01214,54,Self-Employed,37340.87,751,148044.89,21.75,12,0,10,0.15,2,Phone,East,120,13838.36,7584.86,34874.01,Current,1
BRW-01215,55,Employed,46198.73,441,17575.78,7.88,48,150,3,0.27,5,SMS,Central,50,428.09,1.3,7402.94,Defaulted,1
BRW-01216,52,Retired,49813.95,368,66429.58,16.24,12,103,12,0.04,5,SMS,North,38,6034.76,4491.72,33548.68,Defaulted,1
BRW-01217,44,Employed,30182.01,388,132471.13,7.57,6,195,7,0.05,6,Email,East,60,22568.55,18188.68,103131.55,Defaulted,0
BRW-01218,34,Unemployed,55845.57,435,410144.96,20.53,24,26,0,0.23,1,Email,East,85,20981.0,19908.0,341004.09,Late,1
BRW-01219,52,Employed,46282.7,822,238003.28,12.6,6,65,11,0.03,0,Email,West,52,41137.67,16090.74,182621.73,Late,1
BRW-01220,63,Unemployed,19264.38,741,460013.81,20.13,48,11,7,0.25,10,Phone,West,84,14030.27,2157.3,243339.35,Late,1
BRW-01221,36,Employed,31066.1,337,396682.75,23.09,24,101,9,0.12,4,Email,Central,74,20793.32,10975.14,276619.3,Defaulted,0
BRW-01222,24,Self-Employed,37438.07,507,150683.01,23.61,24,10,1,0.25,10,WhatsApp,West,70,7937.48,3450.78,55144.45,Late,0
BRW-01223,57,Unemployed,43907.13,509,424227.46,22.25,48,23,5,0.24,1,Email,North,76,13423.39,12131.52,419570.1,Late,1
BRW-01224,41,Retired,73339.18,812,67195.17,10.87,6,40,5,0.49,8,WhatsApp,West,81,11556.92,3181.93,16891.87,Late,0
BRW-01225,34,Retired,48572.57,659,27697.59,10.71,24,53,2,0.25,2,SMS,South,45,1287.2,213.42,20807.6,Late,0
BRW-01226,51,Unemployed,32388.42,300,308183.68,17.83,60,49,12,0.38,1,SMS,Central,97,7797.37,4118.75,73790.74,Late,1
BRW-01227,38,Unemployed,48309.46,680,177454.09,16.48,6,6,4,0.09,6,Email,East,100,31013.44,23371.34,62602.17,Late,0
BRW-01228,27,Employed,39718.68,836,171418.59,7.66,6,32,1,0.3,5,WhatsApp,East,112,29211.45,9850.02,132668.26,Late,1
BRW-01229,30,Employed,49871.37,693,346732.01,13.96,6,152,10,0.27,7,SMS,South,19,60164.31,8261.75,262200.18,Defaulted,0
BRW-01230,27,Employed,53708.52,349,426550.88,22.46,24,122,7,0.27,8,Email,North,5,22225.69,11711.6,90453.89,Defaulted,0
BRW-01231,53,Employed,63138.46,695,167866.0,22.32,36,53,7,0.26,2,Email,East,109,6438.7,7431.89,119300.43,Late,1
BRW-01232,43,Employed,44635.7,331,169256.77,10.86,12,50,12,0.5,7,Email,South,42,14948.14,17351.46,47976.7,Late,1
BRW-01233,41,Self-Employed,69584.41,844,271587.01,13.8,48,7,4,0.34,3,WhatsApp,West,93,7394.3,6288.28,264978.06,Late,1
BRW-01234,39,Employed,58620.34,533,330059.97,16.75,6,13,6,0.31,1,SMS,Central,101,57728.5,53836.68,212144.91,Late,0
BRW-01235,39,Self-Employed,34388.41,325,109423.84,21.57,24,17,7,0.21,3,Email,South,112,5653.5,1380.65,11285.04,Late,0
BRW-01236,56,Employed,78147.83,733,457212.78,16.28,48,40,10,0.37,3,SMS,South,30,13023.2,5855.03,131498.55,Late,1
BRW-01237,49,Employed,49904.92,360,330664.1,23.48,36,78,3,0.48,7,Phone,West,65,12882.79,9349.1,101396.48,Late,1
BRW-01238,38,Self-Employed,32473.13,740,316329.29,20.68,60,36,1,0.32,9,Phone,North,76,8500.93,7655.09,101980.86,Late,0
BRW-01239,22,Unemployed,69793.7,429,453055.86,23.23,36,8,4,0.22,7,SMS,West,79,17592.02,3517.52,272460.44,Late,1
BRW-01240,21,Self-Employed,76166.66,653,454559.89,19.57,24,34,6,0.35,6,Phone,West,5,23039.82,12652.41,129570.5,Late,0
BRW-01241,25,Self-Employed,44504.62,497,76419.56,21.98,6,10,11,0.23,3,Phone,East,38,13565.46,2649.41,36032.81,Late,1
BRW-01242,40,Employed,37445.25,670,81087.0,21.21,36,83,3,0.42,1,Phone,South,11,3063.71,2328.51,20757.66,Late,1
BRW-01243,31,Self-Employed,42414.38,446,383354.86,11.69,36,10,3,0.25,0,Email,South,84,12676.18,11745.68,268429.75,Late,1
BRW-01244,62,Employed,55720.98,797,478871.17,11.29,36,39,3,0.14,10,WhatsApp,West,29,15743.47,15743.0,292990.62,Late,0
BRW-01245,22,Employed,64167.85,347,336591.7,21.76,60,70,8,0.65,1,Phone,West,14,9250.42,8129.62,224112.27,Late,1
BRW-01246,23,Employed,53557.31,471,211545.33,8.9,24,15,8,0.51,1,Email,South,90,9654.69,1843.8,205340.18,Late,1
BRW-01247,43,Employed,46525.85,614,344901.84,14.24,48,4,10,0.45,2,SMS,South,98,9466.53,9410.62,158438.16,Late,0
BRW-01248,32,Employed,67470.18,675,122117.67,21.04,12,49,9,0.27,9,SMS,South,74,11373.18,4564.02,35893.48,Late,1
BRW-01249,40,Retired,40307.45,832,499003.49,20.92,24,3,7,0.25,4,Phone,North,91,25622.02,25696.83,498451.5,Late,1
BRW-01250,25,Retired,60463.79,719,221231.76,9.79,6,52,10,0.47,0,Email,West,108,37931.94,11420.58,33686.42,Late,1
BRW-01251,57,Employed,40679.06,695,466526.14,15.55,24,83,7,0.1,4,WhatsApp,West,105,22742.39,12982.35,386896.86,Late,0
BRW-01252,58,Employed,51465.34,821,221091.05,15.42,24,23,6,0.32,6,WhatsApp,East,105,10764.13,7447.55,54379.32,Late,1
BRW-01253,50,Employed,43296.56,486,464788.49,12.84,60,40,0,0.24,0,SMS,East,89,10537.34,439.05,324564.92,Late,0
BRW-01254,29,Employed,44162.22,332,174485.87,22.63,12,156,7,0.19,3,SMS,Central,10,16383.85,17767.2,91852.26,Defaulted,0
BRW-01255,54,Retired,39339.2,368,382666.06,18.28,12,38,10,0.17,10,Email,South,39,35133.83,21566.97,327226.55,Late,1
BRW-01256,64,Employed,65172.81,490,475990.99,23.67,12,308,10,0.56,1,Phone,South,60,44933.53,10354.94,360792.6,Defaulted,1
BRW-01257,55,Unemployed,34006.11,400,326530.53,8.6,48,10,3,0.43,7,SMS,Central,96,8063.85,1556.12,83298.69,Late,0
BRW-01258,42,Employed,33896.52,784,342006.96,14.01,24,73,12,0.17,1,Phone,West,98,16422.36,13529.69,238967.27,Late,0
BRW-01259,64,Retired,76814.9,584,60414.26,21.28,60,63,0,0.08,0,Phone,South,23,1643.94,161.24,17845.28,Late,0
BRW-01260,44,Employed,59667.71,689,242367.77,14.47,6,122,0,0.05,1,Email,East,97,42116.48,22228.49,61159.9,Defaulted,0
BRW-01261,37,Unemployed,9223.29,459,444510.15,11.82,12,5,2,0.35,9,Phone,North,96,39456.77,25581.08,78102.41,Late,0
BRW-01262,30,Employed,36521.12,346,128045.82,23.96,12,19,12,0.74,3,SMS,West,22,12105.48,3386.6,25902.44,Late,0
BRW-01263,50,Self-Employed,17820.16,458,396297.88,21.91,24,8,2,0.3,4,Email,North,86,20541.59,3184.76,290680.38,Late,0
BRW-01264,43,Employed,30739.64,745,341097.84,16.52,6,160,9,0.1,1,WhatsApp,North,117,59620.05,35107.14,338679.27,Defaulted,1
BRW-01265,52,Employed,8000.0,822,119263.12,16.77,60,33,0,0.36,3,Phone,Central,87,2949.27,1204.46,84463.7,Late,1
BRW-01266,37,Retired,42945.16,454,148567.69,7.61,12,143,7,0.21,6,Email,North,83,12896.9,2170.42,109586.57,Defaulted,0
BRW-01267,37,Retired,27870.87,638,219504.84,23.69,24,20,3,0.22,4,Email,South,23,11571.53,2921.21,176578.21,Late,0
BRW-01268,34,Unemployed,45898.58,664,71313.32,20.8,36,8,11,0.35,7,WhatsApp,Central,22,2679.42,1514.21,64189.85,Late,1
BRW-01269,29,Self-Employed,20623.18,447,457551.94,8.11,60,21,3,0.08,9,Email,East,62,9301.61,1485.1,156005.43,Late,1
BRW-01270,60,Unemployed,46243.68,443,372285.23,10.41,48,54,5,0.58,8,WhatsApp,North,94,9515.59,10689.27,239785.61,Late,0
BRW-01271,22,Employed,38776.26,402,188832.41,21.05,60,111,8,0.32,0,Phone,South,19,5113.86,4758.69,55700.51,Defaulted,0
BRW-01272,65,Employed,67529.29,392,156836.09,8.93,24,29,8,0.32,0,Email,South,22,7159.98,2797.19,89878.65,Late,1
BRW-01273,45,Employed,66170.35,585,347893.65,23.04,12,146,11,0.17,2,WhatsApp,East,1,32735.27,10148.81,100124.38,Defaulted,0
BRW-01274,59,Self-Employed,56780.18,723,217868.25,24.0,60,16,7,0.08,7,WhatsApp,Central,34,6267.63,6575.71,34337.08,Late,0
BRW-01275,29,Employed,40100.79,418,122374.92,22.13,6,70,0,0.27,0,Phone,Central,26,21732.33,11133.77,21960.92,Late,1
BRW-01276,42,Employed,74780.71,328,220773.87,19.69,36,79,11,0.2,9,Email,Central,4,8169.92,8458.0,216065.24,Late,0
BRW-01277,63,Self-Employed,21704.47,810,436935.52,15.54,6,19,9,0.44,1,Phone,East,48,76158.66,67853.38,46060.11,Late,0
BRW-01278,24,Unemployed,23946.62,329,43617.25,8.86,6,1,9,0.1,0,WhatsApp,East,45,7458.55,824.48,31454.51,Late,0
BRW-01279,46,Employed,43743.25,665,190495.54,19.55,6,27,1,0.52,0,Email,East,12,33584.0,32788.89,171174.87,Late,1
BRW-01280,49,Employed,78810.57,437,481546.32,14.05,24,2,2,0.05,8,Phone,Central,92,23131.8,14986.1,218782.55,Late,0
BRW-01281,65,Employed,41964.92,774,17267.6,16.91,24,137,10,0.33,9,SMS,North,37,853.0,693.59,12731.46,Defaulted,0
BRW-01282,54,Employed,42251.32,691,446413.76,12.34,60,181,4,0.11,0,SMS,East,3,10007.1,2629.92,184814.65,Defaulted,1
BRW-01283,43,Employed,23371.34,734,193668.51,11.5,48,79,4,0.07,3,Email,East,28,5052.62,1.64,111566.3,Late,0
BRW-01284,57,Self-Employed,59188.94,533,102863.92,12.85,36,77,12,0.3,6,SMS,Central,93,3458.46,1384.86,96911.08,Late,1
BRW-01285,31,Self-Employed,59297.64,354,17340.08,20.93,60,16,9,0.24,4,Phone,East,84,468.42,107.15,2394.69,Late,0
BRW-01286,26,Self-Employed,56836.13,591,44556.17,14.54,6,4,7,0.76,9,SMS,North,2,7744.11,4044.44,15169.48,Late,0
BRW-01287,38,Employed,35561.69,611,94203.25,12.64,60,96,1,0.23,4,Phone,Central,56,2126.09,231.91,18406.35,Defaulted,1
BRW-01288,41,Unemployed,34399.4,847,22450.53,14.64,12,48,1,0.37,6,Phone,East,101,2022.54,2172.32,12265.46,Late,1
BRW-01289,62,Employed,25603.17,388,174566.44,8.03,60,68,7,0.15,5,SMS,East,65,3542.08,504.64,138506.66,Late,0
BRW-01290,56,Employed,46258.09,511,31997.63,22.19,60,90,0,0.32,5,WhatsApp,West,46,887.2,813.58,31323.75,Late,1
BRW-01291,61,Unemployed,28793.89,617,349185.87,16.6,6,31,8,0.26,7,SMS,West,111,61047.64,68812.26,83770.83,Late,1
BRW-01292,58,Employed,27338.75,764,411264.49,9.23,60,9,1,0.06,9,Phone,South,100,8583.16,1526.72,57386.88,Late,1
BRW-01293,54,Employed,38644.64,386,444857.32,12.26,36,94,11,0.43,8,SMS,South,44,14830.93,6166.29,99876.71,Defaulted,0
BRW-01294,37,Unemployed,37662.66,708,279072.81,23.73,6,36,4,0.51,10,SMS,East,106,49783.88,43674.15,271224.52,Late,1
BRW-01295,57,Employed,36930.32,539,473789.68,17.29,24,104,2,0.27,1,Email,West,18,23491.31,20140.38,183885.39,Defaulted,0
BRW-01296,45,Self-Employed,51996.67,356,12766.27,12.31,24,34,4,0.66,9,Phone,South,73,602.8,27.05,4346.34,Late,1
BRW-01297,58,Employed,46185.72,412,75668.98,14.53,60,14,11,0.28,3,WhatsApp,Central,37,1781.55,151.13,57626.51,Late,0
BRW-01298,32,Self-Employed,40677.66,369,153651.33,11.76,60,11,7,0.25,9,Email,West,54,3399.28,490.07,32052.87,Late,1
BRW-01299,43,Employed,47745.19,483,396621.98,8.02,36,81,7,0.23,8,Phone,North,25,12432.35,8474.22,164267.96,Late,1
