borrower_id,default_probability,repayment_probability,risk_tier,priority_score
BRW-09283,0.0954,0.9046,Low Risk,0.0
BRW-09284,0.3353,0.6647,Medium Risk,72.79
BRW-09285,0.1638,0.8362,Low Risk,26.82
BRW-09286,0.0892,0.9108,Low Risk,2.11
BRW-09287,0.8299,0.1701,Very High Risk,73.59
BRW-09288,0.7456,0.2544,High Risk,76.08
BRW-09289,0.1866,0.8134,Low Risk,0.0
BRW-09290,0.7094,0.2906,High Risk,62.44
BRW-09291,0.0431,0.9569,Low Risk,0.0
BRW-09292,0.0987,0.9013,Low Risk,0.0
BRW-09293,0.5823,0.4177,Medium Risk,78.58
BRW-09294,0.146,0.854,Low Risk,0.0
BRW-09295,0.2266,0.7734,Low Risk,43.07
BRW-09296,0.5448,0.4552,Medium Risk,73.94
BRW-09297,0.1131,0.8869,Low Risk,0.0
BRW-09298,0.0902,0.9098,Low Risk,11.44
BRW-09299,0.1623,0.8377,Low Risk,19.57
BRW-09300,0.1574,0.8426,Low Risk,0.0
BRW-09301,0.1845,0.8155,Low Risk,0.0
BRW-09302,0.4909,0.5091,Medium Risk,46.64
BRW-09303,0.1241,0.8759,Low Risk,0.0
BRW-09304,0.032,0.968,Low Risk,0.0
BRW-09305,0.1541,0.8459,Low Risk,20.04
BRW-09306,0.7168,0.2832,High Risk,87.42
BRW-09307,0.1704,0.8296,Low Risk,0.0
BRW-09308,0.3869,0.6131,Medium Risk,29.79
BRW-09309,0.2692,0.7308,Low Risk,26.77
BRW-09310,0.0387,0.9613,Low Risk,0.0
BRW-09311,0.1469,0.8531,Low Risk,0.0
BRW-09312,0.0572,0.9428,Low Risk,0.0
BRW-09313,0.0471,0.9529,Low Risk,0.0
BRW-09314,0.5523,0.4477,Medium Risk,55.18
BRW-09315,0.1128,0.8872,Low Risk,0.0
BRW-09316,0.1654,0.8346,Low Risk,51.01
BRW-09317,0.5752,0.4248,Medium Risk,4.05
BRW-09318,0.0828,0.9172,Low Risk,14.64
BRW-09319,0.5357,0.4643,Medium Risk,56.43
BRW-09320,0.0453,0.9547,Low Risk,0.0
BRW-09321,0.059,0.941,Low Risk,6.91
BRW-09322,0.0548,0.9452,Low Risk,4.82
BRW-09323,0.1952,0.8048,Low Risk,22.36
BRW-09324,0.2752,0.7248,Low Risk,13.23
BRW-09325,0.0513,0.9487,Low Risk,0.0
BRW-09326,0.1958,0.8042,Low Risk,59.04
BRW-09327,0.0769,0.9231,Low Risk,0.0
BRW-09328,0.057,0.943,Low Risk,0.0
BRW-09329,0.7631,0.2369,High Risk,59.08
BRW-09330,0.1642,0.8358,Low Risk,20.15
BRW-09331,0.122,0.878,Low Risk,24.26
BRW-09332,0.0414,0.9586,Low Risk,0.0
BRW-09333,0.0501,0.9499,Low Risk,0.0
BRW-09334,0.0412,0.9588,Low Risk,0.0
BRW-09335,0.1699,0.8301,Low Risk,27.59
BRW-09336,0.0639,0.9361,Low Risk,12.27
BRW-09337,0.5455,0.4545,Medium Risk,67.2
BRW-09338,0.18,0.82,Low Risk,0.0
BRW-09339,0.1352,0.8648,Low Risk,25.02
BRW-09340,0.6331,0.3669,High Risk,52.55
BRW-09341,0.6819,0.3181,High Risk,78.74
BRW-09342,0.143,0.857,Low Risk,25.36
BRW-09343,0.1858,0.8142,Low Risk,27.5
BRW-09344,0.7867,0.2133,High Risk,84.05
BRW-09345,0.1409,0.8591,Low Risk,0.0
BRW-09346,0.0393,0.9607,Low Risk,0.0
BRW-09347,0.3193,0.6807,Medium Risk,27.97
BRW-09348,0.1181,0.8819,Low Risk,0.0
BRW-09349,0.1835,0.8165,Low Risk,15.06
BRW-09350,0.1003,0.8997,Low Risk,0.0
BRW-09351,0.0531,0.9469,Low Risk,0.0
BRW-09352,0.1387,0.8613,Low Risk,0.0
BRW-09353,0.1743,0.8257,Low Risk,19.84
BRW-09354,0.1303,0.8697,Low Risk,0.0
BRW-09355,0.1453,0.8547,Low Risk,18.28
BRW-09356,0.036,0.964,Low Risk,0.0
BRW-09357,0.13,0.87,Low Risk,0.0
BRW-09358,0.1206,0.8794,Low Risk,0.0
BRW-09359,0.0599,0.9401,Low Risk,0.0
BRW-09360,0.0334,0.9666,Low Risk,0.0
BRW-09361,0.0968,0.9032,Low Risk,0.0
BRW-09362,0.2129,0.7871,Low Risk,13.8
BRW-09363,0.0399,0.9601,Low Risk,0.0
BRW-09364,0.0516,0.9484,Low Risk,0.0
BRW-09365,0.0676,0.9324,Low Risk,0.0
BRW-09366,0.1765,0.8235,Low Risk,0.0
BRW-09367,0.1321,0.8679,Low Risk,8.92
BRW-09368,0.0868,0.9132,Low Risk,0.0
BRW-09369,0.1089,0.8911,Low Risk,8.05
BRW-09370,0.0604,0.9396,Low Risk,0.47
BRW-09371,0.2122,0.7878,Low Risk,0.0
BRW-09372,0.0852,0.9148,Low Risk,0.0
BRW-09373,0.1254,0.8746,Low Risk,0.0
BRW-09374,0.3583,0.6417,Medium Risk,73.8
BRW-09375,0.1496,0.8504,Low Risk,24.02
BRW-09376,0.1986,0.8014,Low Risk,21.88
BRW-09377,0.36,0.64,Medium Risk,0.0
BRW-09378,0.2099,0.7901,Low Risk,0.0
BRW-09379,0.052,0.948,Low Risk,0.0
BRW-09380,0.6113,0.3887,High Risk,54.53
BRW-09381,0.0595,0.9405,Low Risk,0.0
BRW-09382,0.2746,0.7254,Low Risk,26.8
BRW-09383,0.0671,0.9329,Low Risk,2.41
BRW-09384,0.348,0.652,Medium Risk,0.0
BRW-09385,0.3107,0.6893,Medium Risk,67.16
BRW-09386,0.6218,0.3782,High Risk,68.6
BRW-09387,0.1428,0.8572,Low Risk,0.0
BRW-09388,0.1188,0.8812,Low Risk,0.0
BRW-09389,0.1525,0.8475,Low Risk,21.94
BRW-09390,0.5112,0.4888,Medium Risk,76.11
BRW-09391,0.0434,0.9566,Low Risk,0.0
BRW-09392,0.4798,0.5202,Medium Risk,3.2
BRW-09393,0.2196,0.7804,Low Risk,0.0
BRW-09394,0.0754,0.9246,Low Risk,16.75
BRW-09395,0.0444,0.9556,Low Risk,0.0
BRW-09396,0.3757,0.6243,Medium Risk,4.32
BRW-09397,0.4251,0.5749,Medium Risk,49.49
BRW-09398,0.1484,0.8516,Low Risk,23.32
BRW-09399,0.0467,0.9533,Low Risk,0.0
BRW-09400,0.1604,0.8396,Low Risk,26.14
BRW-09401,0.1588,0.8412,Low Risk,14.11
BRW-09402,0.0781,0.9219,Low Risk,7.67
BRW-09403,0.2154,0.7846,Low Risk,0.0
BRW-09404,0.0487,0.9513,Low Risk,0.0
BRW-09405,0.0916,0.9084,Low Risk,17.33
BRW-09406,0.1265,0.8735,Low Risk,0.0
BRW-09407,0.2819,0.7181,Low Risk,0.0
BRW-09408,0.2665,0.7335,Low Risk,0.0
BRW-09409,0.2246,0.7754,Low Risk,18.09
BRW-09410,0.1132,0.8868,Low Risk,0.0
BRW-09411,0.0498,0.9502,Low Risk,0.0
BRW-09412,0.1057,0.8943,Low Risk,26.81
BRW-09413,0.3323,0.6677,Medium Risk,0.0
BRW-09414,0.7959,0.2041,High Risk,83.32
BRW-09415,0.0797,0.9203,Low Risk,0.0
BRW-09416,0.2305,0.7695,Low Risk,61.2
BRW-09417,0.091,0.909,Low Risk,9.74
BRW-09418,0.1299,0.8701,Low Risk,0.0
BRW-09419,0.1778,0.8222,Low Risk,15.36
BRW-09420,0.3592,0.6408,Medium Risk,66.96
BRW-09421,0.105,0.895,Low Risk,0.0
BRW-09422,0.0912,0.9088,Low Risk,0.0
BRW-09423,0.0492,0.9508,Low Risk,0.0
BRW-09424,0.0983,0.9017,Low Risk,0.0
BRW-09425,0.2749,0.7251,Low Risk,30.03
BRW-09426,0.3012,0.6988,Medium Risk,29.12
BRW-09427,0.2077,0.7923,Low Risk,35.81
BRW-09428,0.1563,0.8437,Low Risk,0.0
BRW-09429,0.6306,0.3694,High Risk,77.58
BRW-09430,0.493,0.507,Medium Risk,11.51
BRW-09431,0.1309,0.8691,Low Risk,33.07
BRW-09432,0.0542,0.9458,Low Risk,0.0
BRW-09433,0.1634,0.8366,Low Risk,0.0
BRW-09434,0.2012,0.7988,Low Risk,0.0
BRW-09435,0.1788,0.8212,Low Risk,26.97
BRW-09436,0.2438,0.7562,Low Risk,58.17
BRW-09437,0.0814,0.9186,Low Risk,26.04
BRW-09438,0.7838,0.2162,High Risk,86.62
BRW-09439,0.0916,0.9084,Low Risk,0.0
BRW-09440,0.1757,0.8243,Low Risk,0.0
BRW-09441,0.1787,0.8213,Low Risk,1.46
BRW-09442,0.1252,0.8748,Low Risk,0.0
BRW-09443,0.0726,0.9274,Low Risk,4.15
BRW-09444,0.1164,0.8836,Low Risk,0.0
BRW-09445,0.1134,0.8866,Low Risk,18.59
BRW-09446,0.6432,0.3568,High Risk,65.43
BRW-09447,0.1301,0.8699,Low Risk,0.89
BRW-09448,0.1876,0.8124,Low Risk,0.0
BRW-09449,0.1035,0.8965,Low Risk,21.08
BRW-09450,0.1571,0.8429,Low Risk,0.0
BRW-09451,0.045,0.955,Low Risk,0.0
BRW-09452,0.8499,0.1501,Very High Risk,60.71
BRW-09453,0.1077,0.8923,Low Risk,0.0
BRW-09454,0.1418,0.8582,Low Risk,0.0
BRW-09455,0.1296,0.8704,Low Risk,27.13
BRW-09456,0.0988,0.9012,Low Risk,19.3
BRW-09457,0.0404,0.9596,Low Risk,0.0
BRW-09458,0.7511,0.2489,High Risk,22.72
BRW-09459,0.1022,0.8978,Low Risk,12.59
BRW-09460,0.0465,0.9535,Low Risk,0.0
BRW-09461,0.1595,0.8405,Low Risk,11.3
BRW-09462,0.0707,0.9293,Low Risk,0.0
BRW-09463,0.7474,0.2526,High Risk,87.69
BRW-09464,0.3447,0.6553,Medium Risk,0.0
BRW-09465,0.09,0.91,Low Risk,13.67
BRW-09466,0.1848,0.8152,Low Risk,3.08
BRW-09467,0.0419,0.9581,Low Risk,0.0
BRW-09468,0.1342,0.8658,Low Risk,29.37
BRW-09469,0.2697,0.7303,Low Risk,0.0
BRW-09470,0.1583,0.8417,Low Risk,27.01
BRW-09471,0.078,0.922,Low Risk,0.0
BRW-09472,0.0544,0.9456,Low Risk,0.0
BRW-09473,0.8068,0.1932,Very High Risk,69.39
BRW-09474,0.0964,0.9036,Low Risk,18.47
BRW-09475,0.0756,0.9244,Low Risk,17.57
BRW-09476,0.3685,0.6315,Medium Risk,0.0
BRW-09477,0.2266,0.7734,Low Risk,0.0
BRW-09478,0.2367,0.7633,Low Risk,0.0
BRW-09479,0.0408,0.9592,Low Risk,0.0
BRW-09480,0.3522,0.6478,Medium Risk,0.0
BRW-09481,0.3491,0.6509,Medium Risk,0.0
BRW-09482,0.1655,0.8345,Low Risk,16.59
BRW-09483,0.1072,0.8928,Low Risk,19.81
BRW-09484,0.8264,0.1736,Very High Risk,91.85
BRW-09485,0.0607,0.9393,Low Risk,0.0
BRW-09486,0.2334,0.7666,Low Risk,47.07
BRW-09487,0.0615,0.9385,Low Risk,0.0
BRW-09488,0.0458,0.9542,Low Risk,0.0
BRW-09489,0.242,0.758,Low Risk,0.0
BRW-09490,0.1319,0.8681,Low Risk,0.0
BRW-09491,0.123,0.877,Low Risk,14.42
BRW-09492,0.1041,0.8959,Low Risk,0.0
BRW-09493,0.5773,0.4227,Medium Risk,76.33
BRW-09494,0.2395,0.7605,Low Risk,0.0
BRW-09495,0.7746,0.2254,High Risk,87.26
BRW-09496,0.172,0.828,Low Risk,0.0
BRW-09497,0.0877,0.9123,Low Risk,24.3
BRW-09498,0.0355,0.9645,Low Risk,0.0
BRW-09499,0.1218,0.8782,Low Risk,23.15
BRW-09500,0.2084,0.7916,Low Risk,31.5
BRW-09501,0.1081,0.8919,Low Risk,0.0
BRW-09502,0.0626,0.9374,Low Risk,13.62
BRW-09503,0.1271,0.8729,Low Risk,17.02
BRW-09504,0.3266,0.6734,Medium Risk,60.91
BRW-09505,0.1365,0.8635,Low Risk,0.0
BRW-09506,0.0666,0.9334,Low Risk,0.0
BRW-09507,0.215,0.785,Low Risk,0.0
BRW-09508,0.4889,0.5111,Medium Risk,27.19
BRW-09509,0.1632,0.8368,Low Risk,0.0
BRW-09510,0.1115,0.8885,Low Risk,8.58
BRW-09511,0.0413,0.9587,Low Risk,0.0
BRW-09512,0.1038,0.8962,Low Risk,2.5
BRW-09513,0.04,0.96,Low Risk,0.0
BRW-09514,0.0805,0.9195,Low Risk,3.78
BRW-09515,0.0972,0.9028,Low Risk,13.0
BRW-09516,0.0717,0.9283,Low Risk,0.0
BRW-09517,0.0414,0.9586,Low Risk,0.0
BRW-09518,0.5335,0.4665,Medium Risk,73.17
BRW-09519,0.0445,0.9555,Low Risk,0.0
BRW-09520,0.4047,0.5953,Medium Risk,71.85
BRW-09521,0.1229,0.8771,Low Risk,0.0
BRW-09522,0.5548,0.4452,Medium Risk,70.1
BRW-09523,0.0502,0.9498,Low Risk,8.62
BRW-09524,0.1638,0.8362,Low Risk,11.85
BRW-09525,0.0713,0.9287,Low Risk,0.0
BRW-09526,0.1043,0.8957,Low Risk,0.0
BRW-09527,0.0942,0.9058,Low Risk,0.0
BRW-09528,0.3812,0.6188,Medium Risk,33.41
BRW-09529,0.1658,0.8342,Low Risk,21.08
BRW-09530,0.041,0.959,Low Risk,0.0
BRW-09531,0.0585,0.9415,Low Risk,0.0
BRW-09532,0.2572,0.7428,Low Risk,0.0
BRW-09533,0.2067,0.7933,Low Risk,0.0
BRW-09534,0.5662,0.4338,Medium Risk,4.42
BRW-09535,0.0605,0.9395,Low Risk,13.08
BRW-09536,0.105,0.895,Low Risk,0.0
BRW-09537,0.0949,0.9051,Low Risk,10.81
BRW-09538,0.7185,0.2815,High Risk,79.1
BRW-09539,0.1126,0.8874,Low Risk,0.0
BRW-09540,0.1299,0.8701,Low Risk,22.76
BRW-09541,0.1141,0.8859,Low Risk,17.45
BRW-09542,0.2457,0.7543,Low Risk,0.0
BRW-09543,0.1412,0.8588,Low Risk,0.0
BRW-09544,0.2462,0.7538,Low Risk,25.04
BRW-09545,0.1704,0.8296,Low Risk,0.0
BRW-09546,0.0787,0.9213,Low Risk,24.47
BRW-09547,0.1329,0.8671,Low Risk,19.47
BRW-09548,0.0338,0.9662,Low Risk,0.0
BRW-09549,0.1819,0.8181,Low Risk,0.0
BRW-09550,0.4033,0.5967,Medium Risk,59.79
BRW-09551,0.7608,0.2392,High Risk,84.04
BRW-09552,0.14,0.86,Low Risk,0.0
BRW-09553,0.1606,0.8394,Low Risk,0.0
BRW-09554,0.1426,0.8574,Low Risk,32.52
BRW-09555,0.3121,0.6879,Medium Risk,0.0
BRW-09556,0.07,0.93,Low Risk,21.65
BRW-09557,0.6558,0.3442,High Risk,60.06
BRW-09558,0.1386,0.8614,Low Risk,0.0
BRW-09559,0.101,0.899,Low Risk,25.49
BRW-09560,0.3791,0.6209,Medium Risk,52.75
BRW-09561,0.0806,0.9194,Low Risk,12.08
BRW-09562,0.0969,0.9031,Low Risk,18.97
BRW-09563,0.8252,0.1748,Very High Risk,89.42
BRW-09564,0.134,0.866,Low Risk,0.0
BRW-09565,0.06,0.94,Low Risk,0.0
BRW-09566,0.0465,0.9535,Low Risk,1.28
BRW-09567,0.4528,0.5472,Medium Risk,66.15
BRW-09568,0.1202,0.8798,Low Risk,0.0
BRW-09569,0.2469,0.7531,Low Risk,31.91
BRW-09570,0.2342,0.7658,Low Risk,12.15
BRW-09571,0.3805,0.6195,Medium Risk,41.78
BRW-09572,0.2326,0.7674,Low Risk,0.0
BRW-09573,0.1401,0.8599,Low Risk,0.0
BRW-09574,0.1342,0.8658,Low Risk,0.0
BRW-09575,0.1484,0.8516,Low Risk,20.95
BRW-09576,0.0362,0.9638,Low Risk,0.0
BRW-09577,0.5607,0.4393,Medium Risk,70.29
BRW-09578,0.1388,0.8612,Low Risk,21.03
BRW-09579,0.1048,0.8952,Low Risk,21.34
BRW-09580,0.1846,0.8154,Low Risk,39.96
BRW-09581,0.0677,0.9323,Low Risk,3.49
BRW-09582,0.1398,0.8602,Low Risk,0.0
BRW-09583,0.7852,0.2148,High Risk,73.67
BRW-09584,0.8721,0.1279,Very High Risk,68.18
BRW-09585,0.7967,0.2033,High Risk,57.45
BRW-09586,0.1916,0.8084,Low Risk,0.0
BRW-09587,0.2221,0.7779,Low Risk,22.04
BRW-09588,0.2106,0.7894,Low Risk,0.0
BRW-09589,0.0747,0.9253,Low Risk,0.0
BRW-09590,0.2523,0.7477,Low Risk,0.0
BRW-09591,0.1638,0.8362,Low Risk,24.19
BRW-09592,0.1711,0.8289,Low Risk,18.73
BRW-09593,0.0483,0.9517,Low Risk,2.96
BRW-09594,0.8672,0.1328,Very High Risk,39.4
BRW-09595,0.0665,0.9335,Low Risk,0.0
BRW-09596,0.1317,0.8683,Low Risk,0.0
BRW-09597,0.3649,0.6351,Medium Risk,19.37
BRW-09598,0.064,0.936,Low Risk,15.04
BRW-09599,0.0429,0.9571,Low Risk,0.0
BRW-09600,0.3558,0.6442,Medium Risk,0.0
BRW-09601,0.3316,0.6684,Medium Risk,0.0
BRW-09602,0.0774,0.9226,Low Risk,0.0
BRW-09603,0.059,0.941,Low Risk,0.0
BRW-09604,0.227,0.773,Low Risk,44.71
BRW-09605,0.3631,0.6369,Medium Risk,0.0
BRW-09606,0.0474,0.9526,Low Risk,0.0
BRW-09607,0.0842,0.9158,Low Risk,8.32
BRW-09608,0.1879,0.8121,Low Risk,0.0
BRW-09609,0.0757,0.9243,Low Risk,3.96
BRW-09610,0.3933,0.6067,Medium Risk,65.15
BRW-09611,0.0714,0.9286,Low Risk,0.0
BRW-09612,0.0618,0.9382,Low Risk,0.0
BRW-09613,0.0519,0.9481,Low Risk,0.0
BRW-09614,0.7891,0.2109,High Risk,89.35
BRW-09615,0.1417,0.8583,Low Risk,20.91
BRW-09616,0.2051,0.7949,Low Risk,0.0
BRW-09617,0.1686,0.8314,Low Risk,0.0
BRW-09618,0.205,0.795,Low Risk,0.0
BRW-09619,0.1274,0.8726,Low Risk,7.48
BRW-09620,0.4028,0.5972,Medium Risk,0.0
BRW-09621,0.0825,0.9175,Low Risk,0.0
BRW-09622,0.138,0.862,Low Risk,5.64
BRW-09623,0.2189,0.7811,Low Risk,0.0
BRW-09624,0.1262,0.8738,Low Risk,0.0
BRW-09625,0.183,0.817,Low Risk,0.0
BRW-09626,0.402,0.598,Medium Risk,47.74
BRW-09627,0.1112,0.8888,Low Risk,0.0
BRW-09628,0.0441,0.9559,Low Risk,0.0
BRW-09629,0.3053,0.6947,Medium Risk,0.0
BRW-09630,0.11,0.89,Low Risk,5.42
BRW-09631,0.4682,0.5318,Medium Risk,68.03
BRW-09632,0.0614,0.9386,Low Risk,0.0
BRW-09633,0.6946,0.3054,High Risk,87.09
BRW-09634,0.187,0.813,Low Risk,24.03
BRW-09635,0.1573,0.8427,Low Risk,0.0
BRW-09636,0.0899,0.9101,Low Risk,3.63
BRW-09637,0.1826,0.8174,Low Risk,30.64
BRW-09638,0.2045,0.7955,Low Risk,12.51
BRW-09639,0.1398,0.8602,Low Risk,26.45
BRW-09640,0.0405,0.9595,Low Risk,0.0
BRW-09641,0.5333,0.4667,Medium Risk,36.12
BRW-09642,0.0634,0.9366,Low Risk,11.19
BRW-09643,0.0772,0.9228,Low Risk,14.48
BRW-09644,0.1466,0.8534,Low Risk,28.33
BRW-09645,0.1441,0.8559,Low Risk,0.0
BRW-09646,0.1063,0.8937,Low Risk,0.0
BRW-09647,0.3219,0.6781,Medium Risk,69.07
BRW-09648,0.0638,0.9362,Low Risk,0.0
BRW-09649,0.0366,0.9634,Low Risk,0.0
BRW-09650,0.0923,0.9077,Low Risk,9.51
BRW-09651,0.8152,0.1848,Very High Risk,91.09
BRW-09652,0.0816,0.9184,Low Risk,0.0
BRW-09653,0.1674,0.8326,Low Risk,0.0
BRW-09654,0.0884,0.9116,Low Risk,0.0
BRW-09655,0.0698,0.9302,Low Risk,0.0
BRW-09656,0.1559,0.8441,Low Risk,10.19
BRW-09657,0.1471,0.8529,Low Risk,0.0
BRW-09658,0.0709,0.9291,Low Risk,2.23
BRW-09659,0.2104,0.7896,Low Risk,0.0
BRW-09660,0.2144,0.7856,Low Risk,57.39
BRW-09661,0.8163,0.1837,Very High Risk,82.68
BRW-09662,0.8336,0.1664,Very High Risk,81.16
BRW-09663,0.1892,0.8108,Low Risk,27.98
BRW-09664,0.1041,0.8959,Low Risk,0.0
BRW-09665,0.506,0.494,Medium Risk,47.96
BRW-09666,0.2872,0.7128,Low Risk,0.0
BRW-09667,0.1184,0.8816,Low Risk,27.17
BRW-09668,0.43,0.57,Medium Risk,46.99
BRW-09669,0.0418,0.9582,Low Risk,0.0
BRW-09670,0.1465,0.8535,Low Risk,0.0
BRW-09671,0.1502,0.8498,Low Risk,0.0
BRW-09672,0.7627,0.2373,High Risk,31.59
BRW-09673,0.0424,0.9576,Low Risk,0.0
BRW-09674,0.0675,0.9325,Low Risk,0.0
BRW-09675,0.3019,0.6981,Medium Risk,0.0
BRW-09676,0.1568,0.8432,Low Risk,20.43
BRW-09677,0.6278,0.3722,High Risk,83.38
BRW-09678,0.1211,0.8789,Low Risk,0.0
BRW-09679,0.096,0.904,Low Risk,22.37
BRW-09680,0.1051,0.8949,Low Risk,0.0
BRW-09681,0.4088,0.5912,Medium Risk,59.34
BRW-09682,0.044,0.956,Low Risk,0.0
BRW-09683,0.0592,0.9408,Low Risk,5.59
BRW-09684,0.1199,0.8801,Low Risk,25.95
BRW-09685,0.8108,0.1892,Very High Risk,74.92
BRW-09686,0.084,0.916,Low Risk,2.7
BRW-09687,0.1355,0.8645,Low Risk,27.13
BRW-09688,0.0892,0.9108,Low Risk,18.04
BRW-09689,0.0704,0.9296,Low Risk,14.99
BRW-09690,0.3495,0.6505,Medium Risk,0.0
BRW-09691,0.0592,0.9408,Low Risk,16.95
BRW-09692,0.196,0.804,Low Risk,13.95
BRW-09693,0.221,0.779,Low Risk,0.0
BRW-09694,0.0702,0.9298,Low Risk,12.74
BRW-09695,0.7529,0.2471,High Risk,87.35
BRW-09696,0.1275,0.8725,Low Risk,13.6
BRW-09697,0.599,0.401,Medium Risk,55.7
BRW-09698,0.1052,0.8948,Low Risk,17.25
BRW-09699,0.2266,0.7734,Low Risk,0.0
BRW-09700,0.5948,0.4052,Medium Risk,81.69
BRW-09701,0.0744,0.9256,Low Risk,0.0
BRW-09702,0.2268,0.7732,Low Risk,0.0
BRW-09703,0.1519,0.8481,Low Risk,0.0
BRW-09704,0.147,0.853,Low Risk,0.0
BRW-09705,0.1931,0.8069,Low Risk,0.0
BRW-09706,0.2002,0.7998,Low Risk,44.15
BRW-09707,0.8086,0.1914,Very High Risk,73.56
BRW-09708,0.1583,0.8417,Low Risk,11.57
BRW-09709,0.1186,0.8814,Low Risk,0.0
BRW-09710,0.0884,0.9116,Low Risk,0.0
BRW-09711,0.1398,0.8602,Low Risk,0.0
BRW-09712,0.1476,0.8524,Low Risk,20.28
BRW-09713,0.0916,0.9084,Low Risk,0.0
BRW-09714,0.2981,0.7019,Low Risk,1.12
BRW-09715,0.5555,0.4445,Medium Risk,72.93
BRW-09716,0.372,0.628,Medium Risk,58.35
BRW-09717,0.087,0.913,Low Risk,20.01
BRW-09718,0.1254,0.8746,Low Risk,0.0
BRW-09719,0.2264,0.7736,Low Risk,45.21
BRW-09720,0.0951,0.9049,Low Risk,0.0
BRW-09721,0.0756,0.9244,Low Risk,0.0
BRW-09722,0.1469,0.8531,Low Risk,23.23
BRW-09723,0.085,0.915,Low Risk,0.0
BRW-09724,0.0471,0.9529,Low Risk,0.0
BRW-09725,0.1405,0.8595,Low Risk,0.0
BRW-09726,0.1263,0.8737,Low Risk,0.0
BRW-09727,0.2646,0.7354,Low Risk,0.0
BRW-09728,0.0737,0.9263,Low Risk,22.74
BRW-09729,0.0771,0.9229,Low Risk,0.0
BRW-09730,0.0441,0.9559,Low Risk,0.0
BRW-09731,0.3058,0.6942,Medium Risk,65.87
BRW-09732,0.7172,0.2828,High Risk,83.76
BRW-09733,0.7631,0.2369,High Risk,66.54
BRW-09734,0.072,0.928,Low Risk,0.0
BRW-09735,0.1075,0.8925,Low Risk,0.0
BRW-09736,0.1643,0.8357,Low Risk,5.39
BRW-09737,0.08,0.92,Low Risk,10.35
BRW-09738,0.1201,0.8799,Low Risk,1.3
BRW-09739,0.0963,0.9037,Low Risk,0.0
BRW-09740,0.1882,0.8118,Low Risk,36.97
BRW-09741,0.1504,0.8496,Low Risk,23.51
BRW-09742,0.1166,0.8834,Low Risk,13.57
BRW-09743,0.0883,0.9117,Low Risk,0.0
BRW-09744,0.2358,0.7642,Low Risk,25.24
BRW-09745,0.1553,0.8447,Low Risk,8.91
BRW-09746,0.1054,0.8946,Low Risk,23.57
BRW-09747,0.0493,0.9507,Low Risk,0.0
BRW-09748,0.1,0.9,Low Risk,22.09
BRW-09749,0.136,0.864,Low Risk,23.95
BRW-09750,0.2465,0.7535,Low Risk,43.48
BRW-09751,0.0667,0.9333,Low Risk,19.22
BRW-09752,0.0482,0.9518,Low Risk,0.0
BRW-09753,0.0922,0.9078,Low Risk,0.0
BRW-09754,0.0848,0.9152,Low Risk,20.84
BRW-09755,0.1609,0.8391,Low Risk,0.0
BRW-09756,0.5125,0.4875,Medium Risk,51.04
BRW-09757,0.1224,0.8776,Low Risk,13.85
BRW-09758,0.0685,0.9315,Low Risk,6.94
BRW-09759,0.1093,0.8907,Low Risk,19.43
BRW-09760,0.1393,0.8607,Low Risk,0.0
BRW-09761,0.0507,0.9493,Low Risk,0.0
BRW-09762,0.3889,0.6111,Medium Risk,73.98
BRW-09763,0.1149,0.8851,Low Risk,0.0
BRW-09764,0.0364,0.9636,Low Risk,0.0
BRW-09765,0.6835,0.3165,High Risk,79.24
BRW-09766,0.0797,0.9203,Low Risk,0.0
BRW-09767,0.1701,0.8299,Low Risk,0.0
BRW-09768,0.1069,0.8931,Low Risk,11.17
BRW-09769,0.6154,0.3846,High Risk,84.17
BRW-09770,0.0444,0.9556,Low Risk,0.0
BRW-09771,0.5312,0.4688,Medium Risk,21.19
BRW-09772,0.0562,0.9438,Low Risk,0.0
BRW-09773,0.3207,0.6793,Medium Risk,12.74
BRW-09774,0.101,0.899,Low Risk,24.56
BRW-09775,0.0553,0.9447,Low Risk,0.0
BRW-09776,0.1074,0.8926,Low Risk,5.43
BRW-09777,0.066,0.934,Low Risk,0.0
BRW-09778,0.1031,0.8969,Low Risk,0.0
BRW-09779,0.7323,0.2677,High Risk,60.52
BRW-09780,0.2355,0.7645,Low Risk,24.95
BRW-09781,0.1131,0.8869,Low Risk,0.0
BRW-09782,0.7553,0.2447,High Risk,85.2
BRW-09783,0.1673,0.8327,Low Risk,0.0
BRW-09784,0.1706,0.8294,Low Risk,0.0
BRW-09785,0.0628,0.9372,Low Risk,0.0
BRW-09786,0.5544,0.4456,Medium Risk,53.76
BRW-09787,0.1066,0.8934,Low Risk,0.0
BRW-09788,0.8024,0.1976,Very High Risk,74.41
BRW-09789,0.1685,0.8315,Low Risk,0.0
BRW-09790,0.0723,0.9277,Low Risk,0.0
BRW-09791,0.2113,0.7887,Low Risk,4.54
BRW-09792,0.6147,0.3853,High Risk,0.0
BRW-09793,0.0658,0.9342,Low Risk,13.93
BRW-09794,0.0463,0.9537,Low Risk,0.0
BRW-09795,0.2578,0.7422,Low Risk,38.14
BRW-09796,0.0453,0.9547,Low Risk,0.0
BRW-09797,0.1706,0.8294,Low Risk,22.69
BRW-09798,0.0513,0.9487,Low Risk,7.18
BRW-09799,0.4967,0.5033,Medium Risk,25.11
BRW-09800,0.2064,0.7936,Low Risk,0.0
BRW-09801,0.1225,0.8775,Low Risk,0.0
BRW-09802,0.057,0.943,Low Risk,0.0
